From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s)
2018-01-18,36.59166666666667,,15.25,21.34875,18.753333333333334,,7.497916666666666,0.7345833333333333,49.73916666666667,0.7458333333333332,4.22375,1.5583333333333333,2.286,2.1733333333333333,,59.23541666666667,1.0170833333333333,140.77958333333333,195.34916666666666,1010.5004545454544,0.15041666666666667
2018-01-19,39.98458333333333,,14.504583333333334,20.307916666666667,18.662499999999998,,7.364999999999999,0.6154166666666666,55.90416666666667,0.37875,3.6208333333333336,1.64,,1.116,,51.874583333333334,0.9958333333333332,101.78625,173.50750000000002,1011.6286363636365,0.14458333333333334
2018-01-20,49.37083333333334,,15.140833333333333,21.1975,18.169583333333332,,8.43625,0.6291666666666667,52.2425,0.60875,3.9187499999999997,1.7153846153846155,,0.4981818181818181,,48.884166666666665,1.0358333333333334,117.50333333333333,181.615,1011.4929166666667,0.15458333333333332
2018-01-21,49.31375,,14.504583333333334,20.305833333333336,17.405833333333334,,10.290833333333333,0.5929166666666666,58.87833333333333,0.4879166666666666,3.7191666666666667,1.6513333333333333,,0.685,,61.10041666666667,1.1704166666666667,152.28958333333333,161.80833333333334,1010.6570833333334,0.1625
2018-01-22,45.73916666666667,,14.802916666666667,20.724166666666665,17.763333333333332,,9.208333333333334,0.5808333333333333,42.55083333333334,0.6525,3.6775,1.6453846153846154,,0.642,,64.45541666666666,1.1700000000000002,154.24083333333334,171.22958333333335,1009.5641666666667,0.165
2018-01-23,34.61375,,14.975833333333334,20.964166666666667,17.970833333333335,,8.380416666666667,0.5929166666666666,35.827083333333334,0.8683333333333333,4.4375,1.7007692307692308,,2.1366666666666667,,71.62375,0.9008333333333334,150.70916666666668,176.14791666666667,1009.08625,0.14416666666666667
2018-01-24,47.909166666666664,,14.82,20.74833333333333,17.783333333333335,,8.717916666666666,0.7679166666666667,29.09958333333333,0.97375,5.034583333333333,2.8186666666666667,2.365,1.6163636363636364,,78.95958333333333,0.8112499999999999,186.61541666666665,171.66958333333332,1008.3791666666666,0.13333333333333333
2018-01-25,46.274166666666666,,15.239166666666668,21.335416666666664,18.28875,,8.387083333333333,0.8495833333333334,32.279583333333335,0.9033333333333333,4.9383333333333335,2.6726315789473687,1.3,1.1241666666666668,,83.77208333333333,0.91375,158.97125,184.10208333333333,1007.7370833333333,0.14458333333333334
2018-01-26,51.49,,15.182083333333333,21.255,18.217916666666667,,5.852173913043478,0.63875,50.25416666666666,0.48583333333333334,3.924166666666667,1.8618181818181818,1.18,1.20625,,73.06041666666667,0.855,114.75291666666668,182.79083333333335,1008.505,0.14541666666666667
2018-01-27,55.76166666666666,,15.179583333333333,21.250833333333333,18.215833333333332,,5.8741666666666665,0.5904166666666667,36.47875,0.8508333333333334,4.507916666666667,2.4183333333333334,,1.091,,72.94291666666668,0.8704166666666667,137.54791666666668,182.53708333333336,1009.3616666666667,0.14166666666666666
2018-01-28,44.92083333333333,,15.574166666666665,21.803749999999997,18.689583333333335,,6.0125,0.5020833333333333,52.3975,0.4033333333333333,2.865,1.7816666666666665,,1.4,,69.77499999999999,1.1929166666666666,109.2275,193.835,1010.3649999999999,0.165
2018-01-29,43.81608695652174,,14.876086956521737,20.827826086956524,17.85217391304348,,6.052608695652174,0.48130434782608694,58.22,0.0808695652173913,3.4478260869565216,0.9366666666666666,,0.348,,71.34304347826087,1.2908695652173914,45.85695652173913,173.10347826086957,1011.7982608695653,0.17173913043478262
2018-01-30,36.78625,,15.790833333333333,22.10625,19.101666666666667,,6.146249999999999,0.45,55.059583333333336,0.26125,2.8487500000000003,1.6042857142857143,1.265,1.2933333333333332,,68.26666666666667,1.19,93.2425,203.86625,1012.2045833333333,0.16416666666666666
2018-01-31,56.145,,15.056521739130435,21.07913043478261,19.21125,,7.54,0.6041666666666666,44.11333333333334,0.8595833333333333,4.736666666666667,2.484375,1.76,1.1914285714285715,,66.05875,0.8958333333333334,166.44833333333332,206.3791666666667,1012.62,0.14208333333333334
2018-02-01,45.03333333333333,,16.32375,22.853333333333335,19.588333333333335,,6.484999999999999,0.5904166666666667,35.17625,0.9933333333333333,5.610833333333333,2.8627777777777776,2.852,1.4152941176470588,,70.85583333333334,0.8445833333333334,221.01874999999998,215.68625,1012.2329166666667,0.14583333333333334
2018-02-02,47.53333333333333,,16.1625,22.620416666666667,19.395416666666666,,7.354166666666667,0.7104166666666667,41.912083333333335,1.5133333333333334,6.847916666666666,3.3055555555555554,2.6625,2.052777777777778,,65.40541666666667,0.9025,200.98791666666668,210.91,1011.3325,0.15416666666666667
2018-02-03,37.93666666666667,,16.237916666666667,22.735,19.485416666666666,,6.24125,0.5379166666666667,24.821250000000003,1.0054166666666666,5.875,2.5777777777777775,3.723333333333333,2.156153846153846,,53.06916666666667,0.8475,140.12916666666666,213.27083333333334,1012.0854166666667,0.1425
2018-02-04,20.6725,,16.244583333333335,22.741666666666664,19.492083333333333,,5.170416666666667,0.41124999999999995,36.43416666666667,0.017499999999999998,2.107083333333333,1.275,,0.07,,37.244166666666665,1.0108333333333333,78.64666666666666,213.90374999999997,1012.33625,0.15333333333333335
2018-02-05,22.730416666666667,,15.889583333333334,22.246666666666666,19.06833333333333,,5.444166666666667,0.525,27.951666666666668,0.06708333333333333,4.239583333333333,1.8285714285714285,,0.79,,50.774166666666666,1.07625,81.78083333333333,203.63583333333335,1013.2391666666667,0.15458333333333332
2018-02-06,28.829583333333332,,15.21125,21.294999999999998,18.253333333333334,,5.09375,0.7066666666666667,15.1425,0.27625,3.935416666666667,1.7614285714285713,,0.628,,71.62291666666667,1.1470833333333335,95.87666666666667,183.97708333333333,1012.5095833333334,0.16041666666666668
2018-02-07,23.09625,,14.537916666666666,20.353333333333335,17.444166666666668,,4.687916666666667,0.9691666666666667,16.13,0.24875,3.075416666666667,2.114,,0.8619999999999999,,74.75791666666667,0.9425,103.25208333333335,165.09875,1010.7425,0.15125
2018-02-08,21.607083333333335,,14.790833333333333,20.707083333333333,17.750416666666666,,4.40875,1.0741666666666667,20.9475,0.24416666666666664,3.2329166666666667,2.0083333333333333,0.675,1.7866666666666664,,72.66666666666667,0.82125,133.6775,172.11958333333334,1009.8075,0.14375000000000002
2018-02-09,13.167083333333332,,15.682083333333333,21.95625,18.819583333333334,,4.79375,0.9904166666666666,10.941249999999998,0.43166666666666664,3.611666666666667,1.687142857142857,1.12,1.2257142857142858,,71.20333333333333,1.1695833333333334,154.42541666666668,198.24041666666665,1009.5154166666666,0.1708333333333333
2018-02-10,17.858333333333334,,15.415,21.580833333333334,18.49833333333333,,5.017916666666666,0.9429166666666666,27.484583333333333,0.18125,2.875833333333333,1.7525,,1.405,,66.47458333333333,0.82,144.65375,190.53916666666666,1011.12,0.14583333333333334
2018-02-11,17.687916666666666,,15.7475,22.045833333333334,18.895416666666666,,4.586666666666667,0.9454166666666667,20.247083333333332,0.2691666666666666,2.4337500000000003,1.9125,0.95,2.0100000000000002,,66.09,0.9591666666666666,133.51333333333335,200.36458333333334,1012.1254166666666,0.15083333333333335
2018-02-12,21.631666666666664,,14.687083333333334,20.56125,17.62333333333333,,4.9366666666666665,0.8866666666666667,25.41333333333333,0.11208333333333333,2.9104166666666664,0.7325,,0.314,,65.62541666666667,0.9283333333333333,67.77416666666666,168.5725,1013.6604166666666,0.15125
2018-02-13,61.92124999999999,,14.660416666666668,20.5225,17.59208333333333,,4.96875,0.8820833333333334,22.499166666666667,0.26,2.6025,1.3133333333333332,,1.04,,68.54333333333334,1.0966666666666667,93.55708333333332,167.60458333333332,1014.8558333333334,0.15375
2018-02-14,46.73208333333333,,15.655000000000001,21.9175,18.785833333333333,,5.2629166666666665,0.9433333333333334,40.04875,0.11,2.0454166666666667,,,,,69.36749999999999,1.2683333333333333,30.87291666666667,197.83083333333332,1014.6920833333334,0.16874999999999998
2018-02-15,56.940416666666664,,15.689583333333333,21.96666666666667,18.82875,,6.274166666666667,0.9866666666666667,40.89333333333334,0.18166666666666667,3.327916666666667,1.105,,0.4466666666666666,,66.54875,1.4845833333333334,41.98291666666667,198.9775,1014.6374999999999,0.18791666666666665
2018-02-16,51.526250000000005,,11.942083333333334,16.81,14.049166666666666,,5.870454545454546,0.8304166666666667,32.68458333333333,0.23708333333333334,3.17125,1.1583333333333334,,0.6599999999999999,,67.98875,1.01125,96.68124999999999,222.19958333333332,1013.9308333333333,0.15458333333333332
2018-02-17,48.32791666666666,,5.764166666666667,10.245833333333334,7.507916666666667,,5.184583333333333,0.8595833333333333,35.79375,0.37083333333333335,3.1316666666666664,1.8716666666666668,,1.252857142857143,,68.47208333333333,0.8724999999999999,161.82583333333332,194.68916666666667,1010.67125,0.15291666666666667
2018-02-18,56.13583333333333,,14.624166666666667,17.040416666666665,16.500833333333333,,4.892083333333333,0.8045833333333333,36.035000000000004,0.11375000000000002,0.5554166666666667,2.62,,1.1328571428571428,,65.615,0.8695833333333334,172.87333333333333,219.88916666666668,1010.0254166666667,0.14583333333333334
2018-02-19,56.915416666666665,,8.573749999999999,11.426250000000001,10.013333333333334,,4.091666666666667,0.7325,25.27416666666667,0.05833333333333333,0.23291666666666666,0.435,,0.38,,65.07291666666667,0.8424999999999999,170.76625,210.52833333333334,1010.5933333333334,0.145
2018-02-20,55.68625,,7.2124999999999995,10.740833333333335,8.835416666666667,,5.357083333333333,0.6329166666666667,26.921666666666667,0.04764705882352941,1.228235294117647,,,,,63.45708333333334,0.8937499999999999,150.17999999999998,202.85541666666666,1010.3245833333334,0.14125000000000001
2018-02-21,59.23499999999999,,3.4275,6.459166666666667,4.785,,5.358333333333333,0.56875,22.16916666666667,0.46125,2.8204166666666666,0.275,,1.45,,65.12375,0.9266666666666666,149.22541666666666,210.45375,1009.1279166666667,0.145
2018-02-22,48.05041666666667,,5.736666666666667,7.858333333333333,6.740833333333334,,6.8,0.5633333333333334,18.62,0.615,5.215833333333333,0.8766666666666666,,1.08,,67.4775,0.8795833333333333,138.28625,216.53583333333333,1008.8475,0.14625000000000002
2018-02-23,37.05416666666667,,5.028333333333333,6.09125,4.763333333333333,,5.242083333333333,0.5008333333333334,17.02125,0.4825,4.160833333333334,1.32,,1.28,,62.29125,0.8908333333333333,136.87041666666667,229.52833333333334,1009.6908333333334,0.14625000000000002
2018-02-24,42.94708333333333,,4.250416666666667,6.446666666666666,5.3379166666666675,,4.837916666666667,0.5766666666666667,19.39625,0.5345833333333333,3.4275,2.7199999999999998,,2.13,,62.59458333333333,1.0308333333333333,115.98,211.5325,1011.06,0.15708333333333332
2018-02-25,27.9375,,4.042083333333333,6.165416666666666,5.10625,,6.042916666666667,0.4991666666666667,16.500833333333333,0.15916666666666665,2.2033333333333336,0.3833333333333333,,0.9700000000000001,,66.04583333333333,1.2762499999999999,104.58375000000001,228.32000000000002,1011.1687499999999,0.17208333333333334
2018-02-26,40.35125,,5.172083333333333,6.2437499999999995,5.6375,,5.192916666666666,0.6470833333333333,22.05333333333333,0.23958333333333334,3.1191666666666666,0.8525,,0.805,,64.28750000000001,1.1591666666666667,115.95916666666666,232.1975,1009.9758333333333,0.16083333333333333
2018-02-27,54.856249999999996,,3.592916666666667,6.14375,4.73125,,5.968333333333334,0.58875,45.12041666666667,0.47374999999999995,3.1641666666666666,2.252,,1.87,,65.64375,0.8991666666666666,140.09125,229.56833333333336,1009.4591666666666,0.14708333333333334
2018-02-28,56.09041666666667,,10.808333333333332,5.467083333333334,9.139166666666666,,5.414166666666667,0.62375,31.871666666666666,0.90875,3.3191666666666664,1.3433333333333333,,0.760909090909091,,68.88583333333334,0.9633333333333334,163.29125,218.045,1009.3112500000001,0.15
2018-03-01,50.968333333333334,,13.2425,3.3460869565217393,9.545833333333333,,5.425833333333333,0.6129166666666667,47.890833333333326,0.5191666666666667,3.4266666666666663,1.97,,1.5899999999999999,,68.01916666666666,0.9820833333333333,169.90625,219.22333333333333,1008.8391666666666,0.15958333333333333
2018-03-02,37.45375,,6.71125,4.827083333333333,6.252916666666667,,5.165416666666666,0.51,39.064166666666665,0.57625,3.5625,1.8358333333333334,,0.985,,63.03541666666666,0.8875000000000001,160.81,227.04541666666668,1008.5645833333333,0.14833333333333334
2018-03-03,45.33041666666667,,3.4612499999999997,6.4245833333333335,4.78,,5.765416666666667,0.59,52.67666666666667,0.5645833333333333,4.916666666666667,2.2405882352941178,,1.5258823529411765,,53.44916666666666,1.1104166666666666,183.32916666666665,234.03416666666666,1008.03125,0.16958333333333334
2018-03-04,56.98583333333334,,3.61125,6.34125,4.839583333333334,,6.047916666666667,0.3933333333333333,31.008750000000003,0.5366666666666666,4.385,2.0733333333333333,,1.218,,56.053333333333335,1.5295833333333333,185.54333333333332,235.70583333333332,1008.0570833333333,0.19999999999999998
2018-03-05,35.0375,,3.6795833333333334,6.449583333333333,4.980416666666667,,5.120833333333334,0.37000000000000005,22.987916666666667,0.39875,3.3258333333333336,1.5379999999999998,,0.6381818181818182,,64.32333333333334,1.0066666666666666,171.89,241.12291666666667,1008.9854166666668,0.15833333333333333
2018-03-06,47.42625,,7.5304166666666665,11.553333333333333,9.452083333333333,,4.908333333333333,0.39875,26.190416666666668,0.6758333333333333,4.625,1.57125,,1.3254545454545454,,65.36333333333333,1.1645833333333333,181.21124999999998,231.30291666666668,1009.5491666666667,0.17208333333333334
2018-03-07,60.345416666666665,,7.74875,19.382083333333334,12.136249999999999,,5.136666666666667,0.38666666666666666,30.749583333333334,0.42166666666666663,4.278333333333333,1.504375,,1.1807142857142858,,62.78958333333333,0.8908333333333333,183.17958333333334,221.7770833333333,1009.2795833333333,0.1475
2018-03-08,66.4025,,28.248333333333335,29.031666666666666,33.3775,,5.445416666666667,0.4345833333333333,26.405,1.1170833333333332,6.084166666666667,2.6166666666666667,,2.286666666666667,,66.94958333333334,0.9254166666666667,159.31875,221.6575,1009.19875,0.14833333333333334
2018-03-09,54.31791666666667,,11.689565217391305,13.353478260869565,14.360000000000001,,4.87625,0.5970833333333333,23.172083333333333,0.08125,5.972916666666666,1.313,,0.9500000000000001,,75.06083333333333,0.8795833333333333,102.16250000000001,180.24666666666667,1009.1791666666667,0.13875
2018-03-10,57.814166666666665,,13.406086956521738,14.784583333333332,14.154166666666667,,4.43,0.5395833333333334,31.93041666666667,0.3545833333333333,9.677916666666667,1.7855555555555556,,1.1028571428571428,,75.43291666666666,0.8933333333333334,140.86458333333334,188.04708333333335,1008.9441666666667,0.13999999999999999
2018-03-11,41.99166666666667,,4.511666666666667,14.655833333333334,8.211666666666668,,4.892083333333333,0.3254166666666667,52.29333333333333,0.0,0.0,,,,,69.9525,0.9266666666666667,129.28625,209.32458333333332,1009.4987500000001,0.14583333333333334
2018-03-12,36.32041666666667,,3.7458333333333336,14.4225,7.804583333333333,,5.269166666666667,0.8849999999999999,17.302083333333332,0.9162500000000001,0.9579166666666666,,,2.9442857142857144,,71.32083333333334,0.9020833333333332,136.1825,203.57416666666666,1010.03125,0.14958333333333332
2018-03-13,23.235,,1.1933333333333334,14.537083333333333,5.610833333333333,,4.657916666666667,0.8858333333333334,19.413333333333334,1.4045833333333333,1.4708333333333332,,,2.7308333333333334,,72.95125,1.0279166666666668,53.317083333333336,184.20166666666668,1009.0529166666666,0.15458333333333332
2018-03-14,24.315416666666668,,4.901666666666666,23.655416666666667,13.454583333333334,,4.948333333333333,1.0891666666666666,12.97375,1.41875,1.485,,,2.7525,,68.6575,1.6870833333333335,134.07791666666665,188.55208333333334,1008.1641666666666,0.20958333333333334
2018-03-15,36.25666666666667,,7.730476190476191,28.903809523809525,18.323809523809523,,4.642857142857143,1.0771428571428572,10.108571428571429,1.3561904761904762,1.4219047619047618,,,2.6576190476190478,,73.51285714285714,2.224285714285714,162.0957142857143,168.36428571428573,1008.0390476190476,0.24904761904761907
2018-03-16,26.72583333333333,,5.8975,28.93166666666667,16.937916666666666,,3.5437499999999997,0.9983333333333334,12.155833333333334,1.4758333333333333,1.5416666666666667,,,2.83625,,68.49374999999999,2.4404166666666667,163.6,206.14958333333334,1006.4995833333334,0.2675
2018-03-17,38.379583333333336,,6.363333333333333,32.88708333333333,18.839583333333334,,4.1762500000000005,0.985,22.072083333333335,1.1354166666666667,1.1954166666666666,,,2.327916666666667,,76.79375,0.9729166666666668,122.31,99.66541666666667,1008.4354166666667,0.15541666666666668
2018-03-18,46.53875,,12.719166666666666,22.831666666666667,18.712500000000002,,4.515,0.9516666666666667,30.367499999999996,1.5166666666666666,1.58625,,,2.8991666666666664,,65.49666666666667,1.0174999999999998,133.49583333333334,218.24833333333333,1009.035,0.15958333333333333
2018-03-19,49.22833333333333,,15.919583333333335,26.586250000000003,23.22458333333333,,4.80375,1.1133333333333333,21.9675,1.55,1.62,,,2.9491666666666667,,61.23,1.3383333333333332,162.68458333333334,228.13125000000002,1010.0979166666666,0.17916666666666667
2018-03-20,52.74625,,15.422083333333333,22.615416666666665,21.142916666666668,,4.380909090909091,0.9795833333333334,19.835833333333333,1.5525,1.6229166666666668,,,2.9525,,66.35416666666667,1.64125,141.0525,228.82083333333333,1008.9875000000001,0.20208333333333336
2018-03-21,44.86333333333334,,9.699166666666667,33.9425,22.370416666666667,,5.253333333333333,0.9804166666666667,20.99833333333333,1.5304166666666665,1.5995833333333334,,,2.9187499999999997,,65.42041666666667,2.2033333333333336,176.32416666666666,222.44458333333333,1007.6091666666666,0.24708333333333332
2018-03-22,45.442499999999995,,8.675833333333333,34.802083333333336,22.059166666666666,,4.995833333333334,1.0116666666666667,28.539166666666663,1.4933333333333334,1.5616666666666665,,,2.865,,65.52125,2.56375,173.665,211.80708333333334,1005.1604166666666,0.27291666666666664
2018-03-23,50.65,,4.482173913043479,30.08391304347826,16.36695652173913,,4.477826086956521,0.9700000000000001,34.54,1.442608695652174,1.5126086956521738,,,2.7904347826086955,,71.83043478260869,2.7704347826086955,167.78565217391306,196.43652173913043,1004.9130434782609,0.29043478260869565
2018-03-24,52.32083333333333,,1.1005882352941176,21.899583333333336,7.759166666666666,,4.094166666666667,1.1066666666666667,35.30375,1.4375,1.5041666666666667,,,2.76375,,65.91958333333334,2.5083333333333333,162.71791666666667,201.54583333333332,1007.258695652174,0.26708333333333334
2018-03-25,41.53545454545454,,0.8566666666666667,19.26681818181818,3.523181818181818,,3.7609090909090908,1.0054545454545456,21.108636363636364,1.4809090909090907,1.5481818181818183,,,2.8272727272727276,,60.52136363636364,1.4813636363636364,129.9990909090909,215.49136363636364,1009.7480952380952,0.19454545454545455
2018-03-26,43.20416666666667,,4.839,30.50583333333333,11.607083333333334,,4.22375,0.91125,18.772916666666667,1.5245833333333334,1.59375,,,2.9120833333333334,,62.62416666666667,1.0887499999999999,152.75458333333333,220.91666666666666,1010.2166666666667,0.1708333333333333
2018-03-27,36.76958333333334,,5.329090909090909,39.308749999999996,16.7,,5.297916666666667,0.8574999999999999,8.491666666666667,1.51,1.5779166666666666,,,2.89,,66.45583333333333,2.1374999999999997,173.76874999999998,216.66666666666666,1008.4233333333333,0.24333333333333332
2018-03-28,26.02541666666667,,7.19625,43.59583333333333,20.29375,,4.192916666666666,1.0325,8.618333333333334,0.8520833333333333,0.6891666666666666,,,2.2972727272727274,,70.13791666666667,2.8433333333333333,173.89208333333332,566.41625,1006.98625,0.29541666666666666
2018-03-29,26.93541666666667,,4.2387500000000005,41.26083333333333,17.639583333333334,,4.43875,0.5812499999999999,16.769583333333333,0.5204166666666666,0.017916666666666668,,,,,67.44,2.91,172.42791666666668,916.1112499999999,1006.4616666666667,0.3016666666666667
2018-03-30,34.37708333333333,,3.9012499999999997,34.537083333333335,14.349166666666667,,4.315217391304348,0.7720833333333333,34.20333333333333,2.5745833333333334,1.2154166666666668,2.002,,2.762,,70.65625,3.014583333333333,172.17083333333335,913.775,1005.965,0.30916666666666665
2018-03-31,34.212916666666665,,9.2425,31.501666666666665,16.580416666666668,,3.9029166666666666,0.7566666666666667,58.36166666666667,2.4225,0.8191666666666667,1.85,,1.576,,71.0775,2.8516666666666666,165.75166666666667,757.3391666666666,1005.4670833333333,0.29875
2018-04-01,35.9275,,9.081666666666667,26.566666666666666,13.126249999999999,,3.6687499999999997,0.9625,63.032916666666665,0.0,0.06791666666666667,,,,,74.77916666666667,2.747083333333333,153.85333333333332,928.8129166666666,1005.6595833333332,0.29125
2018-04-02,22.76875,,8.150416666666667,29.517083333333332,15.295833333333334,,4.117083333333333,0.8491666666666666,45.43,0.09958333333333334,1.0483333333333331,13.074285714285713,,3.23,,70.65,2.307916666666667,153.1783333333333,916.31625,1006.8116666666666,0.2575
2018-04-03,16.048333333333332,,7.425833333333333,25.895,13.005833333333333,,4.073333333333333,0.9083333333333333,39.1775,0.0,5.152916666666667,5.378235294117648,,2.8230769230769233,,69.30291666666666,2.129166666666667,151.27208333333334,911.2541666666666,1006.4329166666666,0.24291666666666667
2018-04-04,29.394583333333333,,9.802916666666667,33.03041666666667,18.34375,,3.4458333333333333,1.29,55.35708333333333,0.41791666666666666,2.6629166666666664,2.942,,8.562,,64.36583333333333,2.3754166666666667,160.15,581.9891666666666,1005.0041666666666,0.26125
2018-04-05,24.756249999999998,,8.662916666666666,25.642916666666665,13.907916666666667,,3.7458333333333336,1.5245833333333332,56.97541666666667,0.0,0.0,,,,,60.33958333333334,2.4008333333333334,141.9825,230.5725,1004.7683333333333,0.26458333333333334
2018-04-06,18.34208333333333,,12.119166666666667,32.281666666666666,19.729583333333334,,4.693333333333333,1.1504166666666666,45.9375,0.6441666666666667,0.8904166666666665,2.5814285714285714,,3.6422222222222222,,62.81916666666667,2.4258333333333333,163.23625,233.59125000000003,1005.2800000000001,0.26375
2018-04-07,13.507083333333334,,17.112916666666667,25.33791666666667,20.069166666666668,,4.1937500000000005,0.5533333333333333,42.09375,1.2683333333333333,3.1316666666666664,2.4777777777777774,,6.809375,,64.05791666666667,2.052916666666667,157.63666666666668,224.11625,1006.485,0.23791666666666667
2018-04-08,10.479583333333332,,20.135833333333334,21.495,20.450833333333332,,4.204583333333333,0.49333333333333335,46.72,1.085,2.1758333333333333,2.6572727272727272,,4.580666666666667,,63.39291666666667,1.17625,116.13166666666666,249.26916666666668,1007.5925000000001,0.17541666666666667
2018-04-09,11.001249999999999,,18.3425,22.41333333333333,19.40791666666667,,3.72125,0.41500000000000004,52.21333333333333,0.8991666666666666,1.6758333333333333,2.114,,3.7588888888888885,,60.0925,0.5829166666666666,96.72416666666668,241.68375,1007.9170833333333,0.11833333333333333
2018-04-10,26.464166666666667,,19.805833333333332,23.122083333333332,20.993750000000002,,3.8541666666666665,0.7095833333333333,24.01,0.0,6.327368421052632,3.122,,14.21,,62.00125,0.40625,71.825,238.4766666666667,1006.7808333333334,0.10333333333333333
2018-04-11,14.857826086956523,,20.294583333333332,27.381666666666664,23.4225,,4.250416666666667,0.5820833333333334,26.34375,0.15375,1.7700000000000002,2.3850000000000002,,1.89,,63.08958333333334,0.38458333333333333,121.37875000000001,244.775,1006.5749999999999,0.10208333333333335
2018-04-12,18.636666666666667,,16.014166666666664,27.395833333333332,20.234166666666667,,4.306666666666667,0.8633333333333333,20.532083333333333,2.794583333333333,8.178333333333333,1.984,,,,61.84916666666667,0.41875,131.27958333333333,248.58916666666667,1005.7775,0.10208333333333335
2018-04-13,12.604166666666666,,18.784583333333334,32.38791666666667,24.623333333333335,,3.8537500000000002,0.8804166666666666,16.042916666666667,0.24291666666666667,5.085833333333333,3.6466666666666665,,1.27,,62.22625,0.42250000000000004,140.09,241.03416666666666,1006.2454166666666,0.10000000000000002
2018-04-14,9.5575,,17.137083333333333,27.6425,21.207083333333333,,4.205416666666666,0.785,23.464166666666667,0.0,1.4487500000000002,,,,,62.14958333333333,0.44249999999999995,158.1225,222.05583333333334,1005.8575,0.10000000000000002
2018-04-15,6.432083333333334,,12.137083333333335,24.527083333333334,15.956249999999999,,3.3937500000000003,0.5650000000000001,25.079583333333332,0.0,0.2575,,,,,62.42958333333333,0.50625,155.55958333333334,242.1825,1006.2258333333333,0.10583333333333333
2018-04-16,8.299583333333333,,14.095416666666667,28.273750000000003,19.241666666666667,,4.573333333333333,0.9466666666666667,23.984583333333333,0.2004166666666667,0.9420833333333333,0.95,,,,62.729166666666664,1.5775,154.61333333333334,241.23625,1006.6208333333334,0.19458333333333333
2018-04-17,6.1031578947368414,,17.495416666666667,28.7925,22.031666666666666,,3.7095833333333332,0.8708333333333332,24.7175,1.70125,3.016666666666667,,,,,62.83416666666667,2.4270833333333335,160.77875,223.87249999999997,1007.2941666666667,0.2675
2018-04-18,43.742916666666666,,17.792083333333334,30.262083333333333,22.978333333333335,,3.997083333333333,0.7408333333333333,24.273750000000003,4.79625,11.542499999999999,3.847142857142857,,1.3,,63.0325,2.9033333333333338,168.31666666666666,235.3975,1006.5916666666667,0.30333333333333334
2018-04-19,24.27416666666667,,15.910416666666668,35.13625,23.950416666666666,,3.8275,0.8495833333333334,28.16333333333333,2.67125,8.089166666666666,2.2433333333333336,,,,60.05083333333334,2.8874999999999997,178.64125,180.60666666666665,1004.9383333333334,0.3016666666666667
2018-04-20,25.464166666666667,,13.020833333333334,34.31791666666667,21.397916666666664,,4.240833333333334,0.7891666666666667,31.9675,3.28,6.175833333333333,2.474,,1.5,,63.843333333333334,3.31625,172.53583333333333,215.53458333333333,1004.2945833333333,0.3383333333333333
2018-04-21,21.41,,12.548333333333334,31.366249999999997,19.58458333333333,,3.8016666666666663,0.7879166666666667,34.6975,2.670833333333333,7.424166666666667,1.5466666666666669,,,,64.50500000000001,3.23,171.3175,213.42166666666665,1004.67375,0.33125
2018-04-22,31.309166666666666,,10.817916666666667,29.455833333333334,17.37,,4.135,0.7270833333333333,33.985,1.2025,6.758333333333334,,,,,62.07958333333334,3.0475,174.99791666666667,217.41083333333333,1005.11875,0.315
2018-04-23,43.440416666666664,,11.760416666666666,30.636666666666667,18.65791666666667,,3.7495833333333337,0.7191666666666666,30.705,1.6325,7.2058333333333335,2.1416666666666666,,,,63.87416666666667,2.9499999999999997,167.50458333333333,217.96041666666667,1005.1258333333334,0.3045833333333333
2018-04-24,51.1975,,16.042083333333334,27.483333333333334,20.150833333333335,,3.795833333333333,0.7675000000000001,28.054583333333337,2.01875,9.749166666666667,3.6574999999999998,,,,58.30416666666667,3.1166666666666667,171.3025,225.35,1005.4120833333333,0.32083333333333336
2018-04-25,41.07375,,95.57791666666667,32.6875,79.77833333333334,,3.8666666666666667,0.7608333333333334,28.01,3.342083333333333,11.0375,2.9299999999999997,,,,56.268750000000004,2.8204166666666666,173.2541666666667,199.07833333333335,1004.71875,0.2975
2018-04-26,45.598749999999995,,55.992916666666666,38.165416666666665,57.45208333333333,,4.726666666666667,0.73,29.65125,3.688333333333333,12.121666666666668,3.8225000000000002,,,,60.872083333333336,3.125833333333333,168.92499999999998,213.28458333333333,1004.0933333333334,0.31875000000000003
2018-04-27,47.35541666666666,,8.523333333333333,38.63291666666667,24.295,,3.3725,0.8483333333333333,22.825833333333335,2.0566666666666666,8.49875,2.84,,,,60.41958333333333,2.5404166666666668,165.83666666666667,218.20916666666665,1005.3858333333333,0.27666666666666667
2018-04-28,25.065,,10.2225,36.903333333333336,24.696250000000003,,4.902083333333334,0.7804166666666666,15.339999999999998,3.015,10.00375,,,,,60.25791666666667,1.3812499999999999,160.08916666666667,220.54833333333332,1006.2158333333333,0.17708333333333334
